iid,pid,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,dec_o
310,304,24,15,20,20,8,13,7,6,8,7,4,5,20,25,25,15,10,6,10,10,8,8,0
310,305,24,15,20,20,8,13,7,6,8,7,4,10,47,16,12,3,12,7,9,8,9,5,1
310,306,24,15,20,20,8,13,7,6,8,7,4,16,20,19,16,18,11,6,9,8,8,8,0
310,307,24,15,20,20,8,13,7,6,8,7,4,10,20,20,15,20,15,5,8,7,8,8,0
311,294,50,20,10,10,5,5,9,9,10,9,3,20,20,35,5,10,10,9,10,7,9,7,0
311,295,50,20,10,10,5,5,9,9,10,9,3,10,18,20,16,16,20,7,10,8,8,8,1
311,296,50,20,10,10,5,5,9,9,10,9,3,15,20,35,15,5,10,8,9,6,10,9,0
311,297,50,20,10,10,5,5,9,9,10,9,3,25,25,15,15,10,10,8,10,9,8,9,0
311,298,50,20,10,10,5,5,9,9,10,9,3,10,30,20,10,15,15,7,10,9,10,10,1
311,299,50,20,10,10,5,5,9,9,10,9,3,10,40,10,20,10,10,6,9,9,8,9,1
311,300,50,20,10,10,5,5,9,9,10,9,3,15,20,25,15,15,10,8,9,9,9,10,0
311,301,50,20,10,10,5,5,9,9,10,9,3,20,20,20,20,10,10,9,9,8,9,8,1
311,302,50,20,10,10,5,5,9,9,10,9,3,50,5,20,10,5,10,8,8,8,8,10,1
311,303,50,20,10,10,5,5,9,9,10,9,3,20,25,25,10,15,5,8,10,9,8,6,0
311,304,50,20,10,10,5,5,9,9,10,9,3,5,20,25,25,15,10,6,10,10,8,8,0
311,305,50,20,10,10,5,5,9,9,10,9,3,10,47,16,12,3,12,7,9,8,9,5,1
311,306,50,20,10,10,5,5,9,9,10,9,3,16,20,19,16,18,11,6,9,8,8,8,1
311,307,50,20,10,10,5,5,9,9,10,9,3,10,20,20,15,20,15,5,8,7,8,8,1
312,294,25,5,30,15,5,20,8,7,7,9,9,20,20,35,5,10,10,9,10,7,9,7,0
312,295,25,5,30,15,5,20,8,7,7,9,9,10,18,20,16,16,20,7,10,8,8,8,0
312,296,25,5,30,15,5,20,8,7,7,9,9,15,20,35,15,5,10,8,9,6,10,9,0
312,297,25,5,30,15,5,20,8,7,7,9,9,25,25,15,15,10,10,8,10,9,8,9,0
312,298,25,5,30,15,5,20,8,7,7,9,9,10,30,20,10,15,15,7,10,9,10,10,1
312,299,25,5,30,15,5,20,8,7,7,9,9,10,40,10,20,10,10,6,9,9,8,9,1
312,300,25,5,30,15,5,20,8,7,7,9,9,15,20,25,15,15,10,8,9,9,9,10,1
312,301,25,5,30,15,5,20,8,7,7,9,9,20,20,20,20,10,10,9,9,8,9,8,0
312,302,25,5,30,15,5,20,8,7,7,9,9,50,5,20,10,5,10,8,8,8,8,10,1
312,303,25,5,30,15,5,20,8,7,7,9,9,20,25,25,10,15,5,8,10,9,8,6,0
312,304,25,5,30,15,5,20,8,7,7,9,9,5,20,25,25,15,10,6,10,10,8,8,0
312,305,25,5,30,15,5,20,8,7,7,9,9,10,47,16,12,3,12,7,9,8,9,5,1
312,306,25,5,30,15,5,20,8,7,7,9,9,16,20,19,16,18,11,6,9,8,8,8,1
312,307,25,5,30,15,5,20,8,7,7,9,9,10,20,20,15,20,15,5,8,7,8,8,1
313,294,19,13,18,18,10,22,7,8,8,8,6,20,20,35,5,10,10,9,10,7,9,7,0
313,295,19,13,18,18,10,22,7,8,8,8,6,10,18,20,16,16,20,7,10,8,8,8,1
313,296,19,13,18,18,10,22,7,8,8,8,6,15,20,35,15,5,10,8,9,6,10,9,1
313,297,19,13,18,18,10,22,7,8,8,8,6,25,25,15,15,10,10,8,10,9,8,9,0
313,298,19,13,18,18,10,22,7,8,8,8,6,10,30,20,10,15,15,7,10,9,10,10,1
313,299,19,13,18,18,10,22,7,8,8,8,6,10,40,10,20,10,10,6,9,9,8,9,1
313,300,19,13,18,18,10,22,7,8,8,8,6,15,20,25,15,15,10,8,9,9,9,10,1
313,301,19,13,18,18,10,22,7,8,8,8,6,20,20,20,20,10,10,9,9,8,9,8,1
313,302,19,13,18,18,10,22,7,8,8,8,6,50,5,20,10,5,10,8,8,8,8,10,0
313,303,19,13,18,18,10,22,7,8,8,8,6,20,25,25,10,15,5,8,10,9,8,6,1
313,304,19,13,18,18,10,22,7,8,8,8,6,5,20,25,25,15,10,6,10,10,8,8,0
313,305,19,13,18,18,10,22,7,8,8,8,6,10,47,16,12,3,12,7,9,8,9,5,0
313,306,19,13,18,18,10,22,7,8,8,8,6,16,20,19,16,18,11,6,9,8,8,8,1
313,307,19,13,18,18,10,22,7,8,8,8,6,10,20,20,15,20,15,5,8,7,8,8,1
314,294,20,10,30,20,10,10,8,8,8,9,7,20,20,35,5,10,10,9,10,7,9,7,0
314,295,20,10,30,20,10,10,8,8,8,9,7,10,18,20,16,16,20,7,10,8,8,8,0
314,296,20,10,30,20,10,10,8,8,8,9,7,15,20,35,15,5,10,8,9,6,10,9,0
314,297,20,10,30,20,10,10,8,8,8,9,7,25,25,15,15,10,10,8,10,9,8,9,0
314,298,20,10,30,20,10,10,8,8,8,9,7,10,30,20,10,15,15,7,10,9,10,10,0
314,299,20,10,30,20,10,10,8,8,8,9,7,10,40,10,20,10,10,6,9,9,8,9,0
314,300,20,10,30,20,10,10,8,8,8,9,7,15,20,25,15,15,10,8,9,9,9,10,0
314,301,20,10,30,20,10,10,8,8,8,9,7,20,20,20,20,10,10,9,9,8,9,8,0
314,302,20,10,30,20,10,10,8,8,8,9,7,50,5,20,10,5,10,8,8,8,8,10,0
314,303,20,10,30,20,10,10,8,8,8,9,7,20,25,25,10,15,5,8,10,9,8,6,0
314,304,20,10,30,20,10,10,8,8,8,9,7,5,20,25,25,15,10,6,10,10,8,8,0
314,305,20,10,30,20,10,10,8,8,8,9,7,10,47,16,12,3,12,7,9,8,9,5,1
314,306,20,10,30,20,10,10,8,8,8,9,7,16,20,19,16,18,11,6,9,8,8,8,0
314,307,20,10,30,20,10,10,8,8,8,9,7,10,20,20,15,20,15,5,8,7,8,8,0
315,294,6.67,19.05,42.86,9.52,14.29,7.62,6,10,6,8,7,20,20,35,5,10,10,9,10,7,9,7,0
315,295,6.67,19.05,42.86,9.52,14.29,7.62,6,10,6,8,7,10,18,20,16,16,20,7,10,8,8,8,0
315,296,6.67,19.05,42.86,9.52,14.29,7.62,6,10,6,8,7,15,20,35,15,5,10,8,9,6,10,9,1
315,297,6.67,19.05,42.86,9.52,14.29,7.62,6,10,6,8,7,25,25,15,15,10,10,8,10,9,8,9,0
315,298,6.67,19.05,42.86,9.52,14.29,7.62,6,10,6,8,7,10,30,20,10,15,15,7,10,9,10,10,0
315,299,6.67,19.05,42.86,9.52,14.29,7.62,6,10,6,8,7,10,40,10,20,10,10,6,9,9,8,9,0
315,300,6.67,19.05,42.86,9.52,14.29,7.62,6,10,6,8,7,15,20,25,15,15,10,8,9,9,9,10,1
315,301,6.67,19.05,42.86,9.52,14.29,7.62,6,10,6,8,7,20,20,20,20,10,10,9,9,8,9,8,0
315,302,6.67,19.05,42.86,9.52,14.29,7.62,6,10,6,8,7,50,5,20,10,5,10,8,8,8,8,10,1
315,303,6.67,19.05,42.86,9.52,14.29,7.62,6,10,6,8,7,20,25,25,10,15,5,8,10,9,8,6,0
315,304,6.67,19.05,42.86,9.52,14.29,7.62,6,10,6,8,7,5,20,25,25,15,10,6,10,10,8,8,0
315,305,6.67,19.05,42.86,9.52,14.29,7.62,6,10,6,8,7,10,47,16,12,3,12,7,9,8,9,5,1
315,306,6.67,19.05,42.86,9.52,14.29,7.62,6,10,6,8,7,16,20,19,16,18,11,6,9,8,8,8,1
315,307,6.67,19.05,42.86,9.52,14.29,7.62,6,10,6,8,7,10,20,20,15,20,15,5,8,7,8,8,0
316,294,25,20,15,25,10,5,6,8,7,8,9,20,20,35,5,10,10,9,10,7,9,7,1
316,295,25,20,15,25,10,5,6,8,7,8,9,10,18,20,16,16,20,7,10,8,8,8,0
316,296,25,20,15,25,10,5,6,8,7,8,9,15,20,35,15,5,10,8,9,6,10,9,1
316,297,25,20,15,25,10,5,6,8,7,8,9,25,25,15,15,10,10,8,10,9,8,9,1
316,298,25,20,15,25,10,5,6,8,7,8,9,10,30,20,10,15,15,7,10,9,10,10,1
316,299,25,20,15,25,10,5,6,8,7,8,9,10,40,10,20,10,10,6,9,9,8,9,1
316,300,25,20,15,25,10,5,6,8,7,8,9,15,20,25,15,15,10,8,9,9,9,10,1
316,301,25,20,15,25,10,5,6,8,7,8,9,20,20,20,20,10,10,9,9,8,9,8,0
316,302,25,20,15,25,10,5,6,8,7,8,9,50,5,20,10,5,10,8,8,8,8,10,1
316,303,25,20,15,25,10,5,6,8,7,8,9,20,25,25,10,15,5,8,10,9,8,6,0
316,304,25,20,15,25,10,5,6,8,7,8,9,5,20,25,25,15,10,6,10,10,8,8,0
316,305,25,20,15,25,10,5,6,8,7,8,9,10,47,16,12,3,12,7,9,8,9,5,0
316,306,25,20,15,25,10,5,6,8,7,8,9,16,20,19,16,18,11,6,9,8,8,8,1
316,307,25,20,15,25,10,5,6,8,7,8,9,10,20,20,15,20,15,5,8,7,8,8,1
317,294,50,0,20,20,0,10,7,3,8,8,5,20,20,35,5,10,10,9,10,7,9,7,0
317,295,50,0,20,20,0,10,7,3,8,8,5,10,18,20,16,16,20,7,10,8,8,8,1
317,296,50,0,20,20,0,10,7,3,8,8,5,15,20,35,15,5,10,8,9,6,10,9,1
317,297,50,0,20,20,0,10,7,3,8,8,5,25,25,15,15,10,10,8,10,9,8,9,1
317,298,50,0,20,20,0,10,7,3,8,8,5,10,30,20,10,15,15,7,10,9,10,10,1
317,299,50,0,20,20,0,10,7,3,8,8,5,10,40,10,20,10,10,6,9,9,8,9,0
317,300,50,0,20,20,0,10,7,3,8,8,5,15,20,25,15,15,10,8,9,9,9,10,1
317,301,50,0,20,20,0,10,7,3,8,8,5,20,20,20,20,10,10,9,9,8,9,8,1
317,302,50,0,20,20,0,10,7,3,8,8,5,50,5,20,10,5,10,8,8,8,8,10,0
317,303,50,0,20,20,0,10,7,3,8,8,5,20,25,25,10,15,5,8,10,9,8,6,0
317,304,50,0,20,20,0,10,7,3,8,8,5,5,20,25,25,15,10,6,10,10,8,8,1
317,305,50,0,20,20,0,10,7,3,8,8,5,10,47,16,12,3,12,7,9,8,9,5,0
317,306,50,0,20,20,0,10,7,3,8,8,5,16,20,19,16,18,11,6,9,8,8,8,1
317,307,50,0,20,20,0,10,7,3,8,8,5,10,20,20,15,20,15,5,8,7,8,8,1
318,294,40,30,10,8,2,10,6,10,6,10,10,20,20,35,5,10,10,9,10,7,9,7,0
318,295,40,30,10,8,2,10,6,10,6,10,10,10,18,20,16,16,20,7,10,8,8,8,0
318,296,40,30,10,8,2,10,6,10,6,10,10,15,20,35,15,5,10,8,9,6,10,9,0
318,297,40,30,10,8,2,10,6,10,6,10,10,25,25,15,15,10,10,8,10,9,8,9,0
318,298,40,30,10,8,2,10,6,10,6,10,10,10,30,20,10,15,15,7,10,9,10,10,0
318,299,40,30,10,8,2,10,6,10,6,10,10,10,40,10,20,10,10,6,9,9,8,9,0
318,300,40,30,10,8,2,10,6,10,6,10,10,15,20,25,15,15,10,8,9,9,9,10,0
318,301,40,30,10,8,2,10,6,10,6,10,10,20,20,20,20,10,10,9,9,8,9,8,1
318,302,40,30,10,8,2,10,6,10,6,10,10,50,5,20,10,5,10,8,8,8,8,10,0
318,303,40,30,10,8,2,10,6,10,6,10,10,20,25,25,10,15,5,8,10,9,8,6,0
318,304,40,30,10,8,2,10,6,10,6,10,10,5,20,25,25,15,10,6,10,10,8,8,0
318,305,40,30,10,8,2,10,6,10,6,10,10,10,47,16,12,3,12,7,9,8,9,5,0
318,306,40,30,10,8,2,10,6,10,6,10,10,16,20,19,16,18,11,6,9,8,8,8,0
318,307,40,30,10,8,2,10,6,10,6,10,10,10,20,20,15,20,15,5,8,7,8,8,0
319,294,20,25,20,10,5,20,5,10,6,9,3,20,20,35,5,10,10,9,10,7,9,7,0
319,295,20,25,20,10,5,20,5,10,6,9,3,10,18,20,16,16,20,7,10,8,8,8,0
319,296,20,25,20,10,5,20,5,10,6,9,3,15,20,35,15,5,10,8,9,6,10,9,1
319,297,20,25,20,10,5,20,5,10,6,9,3,25,25,15,15,10,10,8,10,9,8,9,1
319,298,20,25,20,10,5,20,5,10,6,9,3,10,30,20,10,15,15,7,10,9,10,10,0
319,299,20,25,20,10,5,20,5,10,6,9,3,10,40,10,20,10,10,6,9,9,8,9,0
319,300,20,25,20,10,5,20,5,10,6,9,3,15,20,25,15,15,10,8,9,9,9,10,1
319,301,20,25,20,10,5,20,5,10,6,9,3,20,20,20,20,10,10,9,9,8,9,8,0
319,302,20,25,20,10,5,20,5,10,6,9,3,50,5,20,10,5,10,8,8,8,8,10,0
319,303,20,25,20,10,5,20,5,10,6,9,3,20,25,25,10,15,5,8,10,9,8,6,0
319,304,20,25,20,10,5,20,5,10,6,9,3,5,20,25,25,15,10,6,10,10,8,8,0
319,305,20,25,20,10,5,20,5,10,6,9,3,10,47,16,12,3,12,7,9,8,9,5,0
319,306,20,25,20,10,5,20,5,10,6,9,3,16,20,19,16,18,11,6,9,8,8,8,0
319,307,20,25,20,10,5,20,5,10,6,9,3,10,20,20,15,20,15,5,8,7,8,8,0
320,294,20,16,16,16,16,16,8,8,9,9,7,20,20,35,5,10,10,9,10,7,9,7,0
320,295,20,16,16,16,16,16,8,8,9,9,7,10,18,20,16,16,20,7,10,8,8,8,0
320,296,20,16,16,16,16,16,8,8,9,9,7,15,20,35,15,5,10,8,9,6,10,9,0
320,297,20,16,16,16,16,16,8,8,9,9,7,25,25,15,15,10,10,8,10,9,8,9,0
320,298,20,16,16,16,16,16,8,8,9,9,7,10,30,20,10,15,15,7,10,9,10,10,0
320,299,20,16,16,16,16,16,8,8,9,9,7,10,40,10,20,10,10,6,9,9,8,9,0
320,300,20,16,16,16,16,16,8,8,9,9,7,15,20,25,15,15,10,8,9,9,9,10,0
320,301,20,16,16,16,16,16,8,8,9,9,7,20,20,20,20,10,10,9,9,8,9,8,0
320,302,20,16,16,16,16,16,8,8,9,9,7,50,5,20,10,5,10,8,8,8,8,10,0
320,303,20,16,16,16,16,16,8,8,9,9,7,20,25,25,10,15,5,8,10,9,8,6,0
320,304,20,16,16,16,16,16,8,8,9,9,7,5,20,25,25,15,10,6,10,10,8,8,0
320,305,20,16,16,16,16,16,8,8,9,9,7,10,47,16,12,3,12,7,9,8,9,5,0
320,306,20,16,16,16,16,16,8,8,9,9,7,16,20,19,16,18,11,6,9,8,8,8,0
320,307,20,16,16,16,16,16,8,8,9,9,7,10,20,20,15,20,15,5,8,7,8,8,0
321,294,30,15,15,20,10,10,6,8,7,7,8,20,20,35,5,10,10,9,10,7,9,7,0
321,295,30,15,15,20,10,10,6,8,7,7,8,10,18,20,16,16,20,7,10,8,8,8,1
321,296,30,15,15,20,10,10,6,8,7,7,8,15,20,35,15,5,10,8,9,6,10,9,1
321,297,30,15,15,20,10,10,6,8,7,7,8,25,25,15,15,10,10,8,10,9,8,9,0
321,298,30,15,15,20,10,10,6,8,7,7,8,10,30,20,10,15,15,7,10,9,10,10,1
321,299,30,15,15,20,10,10,6,8,7,7,8,10,40,10,20,10,10,6,9,9,8,9,0
321,300,30,15,15,20,10,10,6,8,7,7,8,15,20,25,15,15,10,8,9,9,9,10,0
321,301,30,15,15,20,10,10,6,8,7,7,8,20,20,20,20,10,10,9,9,8,9,8,1
321,302,30,15,15,20,10,10,6,8,7,7,8,50,5,20,10,5,10,8,8,8,8,10,0
321,303,30,15,15,20,10,10,6,8,7,7,8,20,25,25,10,15,5,8,10,9,8,6,0
321,304,30,15,15,20,10,10,6,8,7,7,8,5,20,25,25,15,10,6,10,10,8,8,0
321,305,30,15,15,20,10,10,6,8,7,7,8,10,47,16,12,3,12,7,9,8,9,5,1
321,306,30,15,15,20,10,10,6,8,7,7,8,16,20,19,16,18,11,6,9,8,8,8,0
321,307,30,15,15,20,10,10,6,8,7,7,8,10,20,20,15,20,15,5,8,7,8,8,0
332,322,60,10,10,10,5,5,5,10,6,6,10,2,60,15,8,5,10,5,9,8,7,7,0
332,323,60,10,10,10,5,5,5,10,6,6,10,10,20,20,20,10,20,7,9,6,8,3,1
332,324,60,10,10,10,5,5,5,10,6,6,10,40,10,15,20,10,5,9,9,9,9,8,1
332,325,60,10,10,10,5,5,5,10,6,6,10,10,20,20,10,10,30,7,9,7,8,8,1
332,326,60,10,10,10,5,5,5,10,6,6,10,15,15,15,20,20,15,8,9,6,9,8,1
332,327,60,10,10,10,5,5,5,10,6,6,10,15,10,20,20,20,15,7,7,9,8,10,0
332,328,60,10,10,10,5,5,5,10,6,6,10,22,12,30,25,10,1,7,10,8,10,10,0
332,329,60,10,10,10,5,5,5,10,6,6,10,15,22,22,16,15,10,8,9,5,8,8,0
332,330,60,10,10,10,5,5,5,10,6,6,10,15,25,15,20,10,15,8,10,9,7,9,0
332,331,60,10,10,10,5,5,5,10,6,6,10,15,15,10,25,10,25,7,9,9,7,4,0
333,322,50,5,15,20,10,0,7,4,7,9,9,2,60,15,8,5,10,5,9,8,7,7,1
333,323,50,5,15,20,10,0,7,4,7,9,9,10,20,20,20,10,20,7,9,6,8,3,1
333,324,50,5,15,20,10,0,7,4,7,9,9,40,10,15,20,10,5,9,9,9,9,8,1
333,325,50,5,15,20,10,0,7,4,7,9,9,10,20,20,10,10,30,7,9,7,8,8,1
333,326,50,5,15,20,10,0,7,4,7,9,9,15,15,15,20,20,15,8,9,6,9,8,1
333,327,50,5,15,20,10,0,7,4,7,9,9,15,10,20,20,20,15,7,7,9,8,10,0
333,328,50,5,15,20,10,0,7,4,7,9,9,22,12,30,25,10,1,7,10,8,10,10,1
333,329,50,5,15,20,10,0,7,4,7,9,9,15,22,22,16,15,10,8,9,5,8,8,0
333,330,50,5,15,20,10,0,7,4,7,9,9,15,25,15,20,10,15,8,10,9,7,9,1
333,331,50,5,15,20,10,0,7,4,7,9,9,15,15,10,25,10,25,7,9,9,7,4,1
334,322,40,10,15,10,10,15,8,7,8,8,9,2,60,15,8,5,10,5,9,8,7,7,0
334,323,40,10,15,10,10,15,8,7,8,8,9,10,20,20,20,10,20,7,9,6,8,3,1
334,324,40,10,15,10,10,15,8,7,8,8,9,40,10,15,20,10,5,9,9,9,9,8,1
334,325,40,10,15,10,10,15,8,7,8,8,9,10,20,20,10,10,30,7,9,7,8,8,1
334,326,40,10,15,10,10,15,8,7,8,8,9,15,15,15,20,20,15,8,9,6,9,8,1
334,327,40,10,15,10,10,15,8,7,8,8,9,15,10,20,20,20,15,7,7,9,8,10,0
334,328,40,10,15,10,10,15,8,7,8,8,9,22,12,30,25,10,1,7,10,8,10,10,0
334,329,40,10,15,10,10,15,8,7,8,8,9,15,22,22,16,15,10,8,9,5,8,8,0
334,330,40,10,15,10,10,15,8,7,8,8,9,15,25,15,20,10,15,8,10,9,7,9,0
334,331,40,10,15,10,10,15,8,7,8,8,9,15,15,10,25,10,25,7,9,9,7,4,1
335,322,20,10,20,20,15,15,8,7,9,8,8,2,60,15,8,5,10,5,9,8,7,7,0
335,323,20,10,20,20,15,15,8,7,9,8,8,10,20,20,20,10,20,7,9,6,8,3,0
335,324,20,10,20,20,15,15,8,7,9,8,8,40,10,15,20,10,5,9,9,9,9,8,1
335,325,20,10,20,20,15,15,8,7,9,8,8,10,20,20,10,10,30,7,9,7,8,8,1
335,326,20,10,20,20,15,15,8,7,9,8,8,15,15,15,20,20,15,8,9,6,9,8,1
335,327,20,10,20,20,15,15,8,7,9,8,8,15,10,20,20,20,15,7,7,9,8,10,0
335,328,20,10,20,20,15,15,8,7,9,8,8,22,12,30,25,10,1,7,10,8,10,10,1
335,329,20,10,20,20,15,15,8,7,9,8,8,15,22,22,16,15,10,8,9,5,8,8,1
335,330,20,10,20,20,15,15,8,7,9,8,8,15,25,15,20,10,15,8,10,9,7,9,0
335,331,20,10,20,20,15,15,8,7,9,8,8,15,15,10,25,10,25,7,9,9,7,4,1
336,322,20,15,30,10,15,10,5,9,7,7,9,2,60,15,8,5,10,5,9,8,7,7,0
336,323,20,15,30,10,15,10,5,9,7,7,9,10,20,20,20,10,20,7,9,6,8,3,0
336,324,20,15,30,10,15,10,5,9,7,7,9,40,10,15,20,10,5,9,9,9,9,8,1
336,325,20,15,30,10,15,10,5,9,7,7,9,10,20,20,10,10,30,7,9,7,8,8,1
336,326,20,15,30,10,15,10,5,9,7,7,9,15,15,15,20,20,15,8,9,6,9,8,1
336,327,20,15,30,10,15,10,5,9,7,7,9,15,10,20,20,20,15,7,7,9,8,10,0
336,328,20,15,30,10,15,10,5,9,7,7,9,22,12,30,25,10,1,7,10,8,10,10,0
336,329,20,15,30,10,15,10,5,9,7,7,9,15,22,22,16,15,10,8,9,5,8,8,1
336,330,20,15,30,10,15,10,5,9,7,7,9,15,25,15,20,10,15,8,10,9,7,9,0
336,331,20,15,30,10,15,10,5,9,7,7,9,15,15,10,25,10,25,7,9,9,7,4,0
337,322,17,17,17,17,16,16,6,6,6,6,6,2,60,15,8,5,10,5,9,8,7,7,1
337,323,17,17,17,17,16,16,6,6,6,6,6,10,20,20,20,10,20,7,9,6,8,3,0
337,324,17,17,17,17,16,16,6,6,6,6,6,40,10,15,20,10,5,9,9,9,9,8,1
337,325,17,17,17,17,16,16,6,6,6,6,6,10,20,20,10,10,30,7,9,7,8,8,1
337,326,17,17,17,17,16,16,6,6,6,6,6,15,15,15,20,20,15,8,9,6,9,8,1
337,327,17,17,17,17,16,16,6,6,6,6,6,15,10,20,20,20,15,7,7,9,8,10,0
337,328,17,17,17,17,16,16,6,6,6,6,6,22,12,30,25,10,1,7,10,8,10,10,0
337,329,17,17,17,17,16,16,6,6,6,6,6,15,22,22,16,15,10,8,9,5,8,8,0
337,330,17,17,17,17,16,16,6,6,6,6,6,15,25,15,20,10,15,8,10,9,7,9,0
337,331,17,17,17,17,16,16,6,6,6,6,6,15,15,10,25,10,25,7,9,9,7,4,0
338,322,10,20,25,20,20,5,7,9,7,9,10,2,60,15,8,5,10,5,9,8,7,7,0
338,323,10,20,25,20,20,5,7,9,7,9,10,10,20,20,20,10,20,7,9,6,8,3,0
338,324,10,20,25,20,20,5,7,9,7,9,10,40,10,15,20,10,5,9,9,9,9,8,1
338,325,10,20,25,20,20,5,7,9,7,9,10,10,20,20,10,10,30,7,9,7,8,8,1
338,326,10,20,25,20,20,5,7,9,7,9,10,15,15,15,20,20,15,8,9,6,9,8,1
338,327,10,20,25,20,20,5,7,9,7,9,10,15,10,20,20,20,15,7,7,9,8,10,0
338,328,10,20,25,20,20,5,7,9,7,9,10,22,12,30,25,10,1,7,10,8,10,10,0
338,329,10,20,25,20,20,5,7,9,7,9,10,15,22,22,16,15,10,8,9,5,8,8,0
338,330,10,20,25,20,20,5,7,9,7,9,10,15,25,15,20,10,15,8,10,9,7,9,0
338,331,10,20,25,20,20,5,7,9,7,9,10,15,15,10,25,10,25,7,9,9,7,4,0
361,341,30,20,30,5,5,10,7,7,5,7,9,20,20,20,20,20,0,7,9,9,7,9,0
361,342,30,20,30,5,5,10,7,7,5,7,9,40,15,25,5,15,0,10,10,10,10,10,0
361,343,30,20,30,5,5,10,7,7,5,7,9,5,25,20,10,15,25,4,8,6,10,7,1
361,344,30,20,30,5,5,10,7,7,5,7,9,15,15,15,20,20,15,7,7,8,8,9,1
361,345,30,20,30,5,5,10,7,7,5,7,9,10,20,27,23,15,5,7,9,7,9,7,0
361,347,30,20,30,5,5,10,7,7,5,7,9,30,5,10,20,30,5,8,6,10,10,10,0
361,348,30,20,30,5,5,10,7,7,5,7,9,15,25,15,15,15,15,6,10,10,10,10,1
361,349,30,20,30,5,5,10,7,7,5,7,9,25,20,10,20,20,5,7,8,8,9,7,0
361,350,30,20,30,5,5,10,7,7,5,7,9,12,25,25,8,15,15,7,10,6,8,8,0
361,351,30,20,30,5,5,10,7,7,5,7,9,15,15,30,15,15,10,8,10,7,8,9,0
361,352,30,20,30,5,5,10,7,7,5,7,9,20,20,20,10,10,20,9,10,9,9,8,0
361,353,30,20,30,5,5,10,7,7,5,7,9,15,10,25,25,10,15,6,6,6,6,6,0
361,354,30,20,30,5,5,10,7,7,5,7,9,20,10,20,20,20,10,7,7,10,8,8,0
361,355,30,20,30,5,5,10,7,7,5,7,9,50,20,10,5,10,5,6,10,8,8,8,0
361,356,30,20,30,5,5,10,7,7,5,7,9,15,25,20,20,0,20,7,10,8,9,6,0
361,357,30,20,30,5,5,10,7,7,5,7,9,15,20,20,20,20,5,6,10,7,7,6,0
361,358,30,20,30,5,5,10,7,7,5,7,9,20,10,25,25,10,10,8,7,8,8,7,0
361,359,30,20,30,5,5,10,7,7,5,7,9,9,17,23,15,14,22,7,10,2,9,8,1
361,360,30,20,30,5,5,10,7,7,5,7,9,20,30,10,10,10,20,8,10,8,8,8,0
362,341,20.51,14.53,24.79,17.09,5.98,17.09,7,7,9,8,8,20,20,20,20,20,0,7,9,9,7,9,0
362,342,20.51,14.53,24.79,17.09,5.98,17.09,7,7,9,8,8,40,15,25,5,15,0,10,10,10,10,10,1
362,343,20.51,14.53,24.79,17.09,5.98,17.09,7,7,9,8,8,5,25,20,10,15,25,4,8,6,10,7,1
362,344,20.51,14.53,24.79,17.09,5.98,17.09,7,7,9,8,8,15,15,15,20,20,15,7,7,8,8,9,0
362,345,20.51,14.53,24.79,17.09,5.98,17.09,7,7,9,8,8,10,20,27,23,15,5,7,9,7,9,7,0
362,347,20.51,14.53,24.79,17.09,5.98,17.09,7,7,9,8,8,30,5,10,20,30,5,8,6,10,10,10,1
362,348,20.51,14.53,24.79,17.09,5.98,17.09,7,7,9,8,8,15,25,15,15,15,15,6,10,10,10,10,1
362,349,20.51,14.53,24.79,17.09,5.98,17.09,7,7,9,8,8,25,20,10,20,20,5,7,8,8,9,7,1
362,350,20.51,14.53,24.79,17.09,5.98,17.09,7,7,9,8,8,12,25,25,8,15,15,7,10,6,8,8,0
362,351,20.51,14.53,24.79,17.09,5.98,17.09,7,7,9,8,8,15,15,30,15,15,10,8,10,7,8,9,1
362,352,20.51,14.53,24.79,17.09,5.98,17.09,7,7,9,8,8,20,20,20,10,10,20,9,10,9,9,8,0
362,353,20.51,14.53,24.79,17.09,5.98,17.09,7,7,9,8,8,15,10,25,25,10,15,6,6,6,6,6,1
362,354,20.51,14.53,24.79,17.09,5.98,17.09,7,7,9,8,8,20,10,20,20,20,10,7,7,10,8,8,1
362,355,20.51,14.53,24.79,17.09,5.98,17.09,7,7,9,8,8,50,20,10,5,10,5,6,10,8,8,8,0
362,356,20.51,14.53,24.79,17.09,5.98,17.09,7,7,9,8,8,15,25,20,20,0,20,7,10,8,9,6,0
362,357,20.51,14.53,24.79,17.09,5.98,17.09,7,7,9,8,8,15,20,20,20,20,5,6,10,7,7,6,0
362,358,20.51,14.53,24.79,17.09,5.98,17.09,7,7,9,8,8,20,10,25,25,10,10,8,7,8,8,7,0
362,359,20.51,14.53,24.79,17.09,5.98,17.09,7,7,9,8,8,9,17,23,15,14,22,7,10,2,9,8,1
362,360,20.51,14.53,24.79,17.09,5.98,17.09,7,7,9,8,8,20,30,10,10,10,20,8,10,8,8,8,0
363,341,25,20,20,20,5,10,5,7,8,8,3,20,20,20,20,20,0,7,9,9,7,9,0
363,342,25,20,20,20,5,10,5,7,8,8,3,40,15,25,5,15,0,10,10,10,10,10,0
363,343,25,20,20,20,5,10,5,7,8,8,3,5,25,20,10,15,25,4,8,6,10,7,0
